supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
Discoba	Discoba	Leishmania braziliensis	5660	GCA_024505685.1	58.0	GCA_024505685.1	short-read only	0	0	117	3333511139
Discoba	Discoba	Leishmania braziliensis MHOM/BR/75/M2903	1295825	GCA_000340355.2	58.0			0	0	0	0
Discoba	Discoba	Leishmania braziliensis MHOM/BR/75/M2904	420245	GCF_000002845.2	58.0	GCF_000002845.2	short-read only	0	0	3	79570234
Discoba	Discoba	Leishmania cf. guyanensis/panamensis	3137466	GCA_041682205.1	57.5			0	0	0	0
Discoba	Discoba	Leishmania chagasi	44271	GCA_014466975.1	59.5			0	0	0	0
Discoba	Discoba	Leishmania donovani	5661	GCF_000227135.1	59.5	GCF_000227135.1	short-read, long-read	8	8648074	326	11396691279
Discoba	Discoba	Leishmania donovani Ld 2001	1215323	GCA_000283395.1	55.5			0	0	0	0
Discoba	Discoba	Leishmania donovani Ld 39	1240127	GCA_000316305.1	56.0			0	0	0	0
Discoba	Discoba	Leishmania enriettii	5663	GCF_017916305.1	59.5	GCF_017916305.1		0	0	0	0
Discoba	Discoba	Leishmania gerbilli	40285	GCA_000443025.1	60.0			0	0	0	0
Discoba	Discoba	Leishmania guyanensis	5670	GCA_024970365.1	58.0	GCA_024970365.1	short-read only	0	0	11	450689407
Discoba	Discoba	Leishmania infantum	5671	GCA_003020905.1	59.5		short-read, long-read	4	24847352	83	4963421949
Discoba	Discoba	Leishmania infantum JPCM5	435258	GCF_000002875.2	59.5	GCF_000002875.2	short-read only	0	0	9	814460204
Discoba	Discoba	Leishmania lainsoni	5677	GCA_003664395.1	58.0		short-read only	0	0	18	516321002
Discoba	Discoba	Leishmania lindenbergi	651832	GCA_040363675.1	57.5	GCA_040363675.1		0	0	0	0
Discoba	Discoba	Leishmania major	5664	GCA_051013985.1	59.5		short-read only	0	0	179	13941351775
Discoba	Discoba	Leishmania major strain Friedlin	347515	GCF_000002725.2	59.5	GCF_000002725.2	short-read only	0	0	10	537575881
Discoba	Discoba	Leishmania major strain LV39c5	860569	GCA_000331345.1	59.5			0	0	0	0
Discoba	Discoba	Leishmania major strain SD 75.1	860570	GCA_000250755.2	59.5			0	0	0	0
Discoba	Discoba	Leishmania martiniquensis	1580590	GCF_017916325.1	60.0	GCF_017916325.1		0	0	0	0
Discoba	Discoba	Leishmania mexicana	5665	GCA_003992435.2	59.5		short-read only	0	0	98	7483366758
Discoba	Discoba	Leishmania mexicana MHOM/GT/2001/U1103	929439	GCF_000234665.1	60.0	GCF_000234665.1		0	0	0	0
Discoba	Discoba	Leishmania naiffi	5678	GCA_040363635.1	57.5	GCA_040363635.1		0	0	0	0
Discoba	Discoba	Leishmania orientalis	2249476	GCF_017916335.1	59.5	GCF_017916335.1		0	0	0	0
Discoba	Discoba	Leishmania panamensis	5679	GCF_000755165.1	57.5	GCF_000755165.1	short-read only	0	0	2	53538298
Discoba	Discoba	Leishmania panamensis MHOM/COL/81/L13	1295824	GCA_000340495.1	57.5			0	0	0	0
Discoba	Discoba	Leishmania peruviana	5681	GCA_055690285.1	57.5			0	0	0	0
Discoba	Discoba	Leishmania shawi	5680	GCA_051989855.1	58.0			0	0	0	0
Discoba	Discoba	Leishmania sp. AIIMS/LM/SS/PKDL/LD-974	1638716	GCA_000981925.2	56.0			0	0	0	0
Discoba	Discoba	Leishmania sp. Ghana 2012 LV757	2803181	GCF_017918215.1	59.5	GCF_017918215.1		0	0	0	0
Discoba	Discoba	Leishmania sp. MAR LEM2494	1303197	GCA_000409445.2	59.5			0	0	0	0
Discoba	Discoba	Leishmania sp. Namibia	2802991	GCF_017918225.1	59.5	GCF_017918225.1		0	0	0	0
Discoba	Discoba	Leishmania tarentolae	5689	GCA_033953505.1	57.0		short-read only	0	0	55	2303825052
Discoba	Discoba	Leishmania tropica	5666	GCA_014139745.1	59.5		short-read only	0	0	158	5657735093
Discoba	Discoba	Leishmania tropica L590	1206058	GCA_000410715.1	60.0			0	0	0	0
Discoba	Discoba	Leishmania turanica	62297	GCA_000441995.1	60.0			0	0	0	0
Discoba	Discoba	Leishmania utingensis	653362	GCA_040363505.1	57.5	GCA_040363505.1		0	0	0	0
Discoba	Discoba	Leptomonas pyrrhocoris	157538	GCF_001293395.1	56.5	GCF_001293395.1	short-read only	0	0	6	70248680
Discoba	Discoba	Leptomonas seymouri	5684	GCA_001299535.1	55.5	GCA_001299535.1	short-read only	0	0	9	416270998
Discoba	Discoba	Leptomonas seymouri BHU1095	1263718	GCA_000333875.2	55.5			0	0	0	0
Discoba	Discoba	Lotmaria passim	1620387	GCA_037349495.1	54.5		short-read only	0	0	10	465675942
Discoba	Discoba	Naegleria clarki	36333	GCA_045837705.1	32.5		short-read only	0	0	1	131194018
Discoba	Discoba	Naegleria fowleri	5763	GCF_008403515.1	37.0	GCF_008403515.1	short-read only	0	0	67	1999731498
Discoba	Discoba	Naegleria gruberi	5762	GCF_000004985.1	33.0	GCF_000004985.1	short-read, long-read	3	1174289	77	2862397984
Discoba	Discoba	Naegleria lovaniensis	51637	GCF_003324165.1	37.0	GCF_003324165.1	short-read only	0	0	6	504750484
Discoba	Discoba	Neovahlkampfia damariscottae	166956	GCA_016618085.1	27.5		short-read only	0	0	1	97261504
Discoba	Discoba	Novymonas esmeraldas	1808958	GCA_019188245.1	62.5	GCA_019188245.1	short-read only	0	0	2	123487870
Discoba	Discoba	Obscuromonas eliasi	2781996	GCA_049481335.1	58.5		short-read only	0	0	1	42108702
Discoba	Discoba	Obscuromonas oborniki	3070140	GCA_049481365.1	54.5		short-read only	0	0	2	60831712
Discoba	Discoba	Obscuromonas volfi	3137465	GCA_049481355.1	63.0		short-read only	0	0	2	74273444
Discoba	Discoba	Paratrypanosoma confusum	1470209	GCA_002921335.1	61.5		short-read only	0	0	8	209357022
Discoba	Discoba	Perkinsela sp. CCAP 1560/4	1314962	GCA_001235845.1	47.0	GCA_001235845.1		0	0	0	0
Discoba	Discoba	Perkinsela sp. CCAP 1560/9	2821862	GCA_965644495.1	45.5			0	0	0	0
Discoba	Discoba	Perkinsela sp. pyNocScin1	3034142	GCA_964019655.1	48.5			0	0	0	0
Discoba	Discoba	Phytomonas francai	1902498	GCA_001766655.1	48.5		short-read only	0	0	2	37700236
Discoba	Discoba	Phytomonas serpens	5707	GCA_977035635.1	49.0			0	0	0	0
Discoba	Discoba	Phytomonas serpens 9T	1276585	GCA_000331125.1	46.5			0	0	0	0
Discoba	Discoba	Phytomonas sp. EM1	479712	GCA_000582765.1	48.0	GCA_000582765.1		0	0	0	0
Discoba	Discoba	Phytomonas sp. Hart1	223615	GCA_000982615.1	46.0	GCA_000982615.1		0	0	0	0
Discoba	Discoba	Porcisia deanei	2761501	GCA_018683835.1	55.0		short-read only	0	0	1	39979881
Discoba	Discoba	Porcisia hertigi	2761500	GCF_017918235.1	56.0	GCF_017918235.1	short-read only	0	0	1	38801816
Discoba	Discoba	Rhabdomonas costata	118010	GCA_019059605.1	51.5		short-read only	0	0	3	24206238
Discoba	Discoba	Rhynchopus euleeides	630703	GCA_963210315.1	58.5		short-read only	0	0	3	134161936
Discoba	Discoba	Rhynchopus humris	2016123	GCA_964374155.1	62.0		short-read only	0	0	12	1668906176
Discoba	Discoba	Rhynchopus sp. YZ270_cl-10	2820016	GCA_964035575.1	49.0		short-read only	0	0	1	69405226
Discoba	Discoba	Sergeia podlipaevii	424813	GCA_030849805.1	48.5		short-read only	0	0	1	50146336
Discoba	Discoba	Strigomonas culicis	28005	GCA_000482145.1	56.5			0	0	0	0
Discoba	Discoba	Strigomonas galati	1003336	GCA_000482125.1	50.0			0	0	0	0
Discoba	Discoba	Strigomonas oncopelti	5657	GCA_000482165.1	55.0			0	0	0	0
Discoba	Discoba	Tetramitus jugosus	166959	GCA_937625935.1	41.0		short-read only	0	0	1	82282804
Discoba	Discoba	Tetramitus sp.	2705299	GCA_051313705.1	39.0			0	0	0	0
Discoba	Discoba	Trypanosoma avium	43998	GCA_030849755.1	31.0		short-read only	0	0	1	29077824
Discoba	Discoba	Trypanosoma boissoni	38248	GCA_030849725.1	46.0		short-read only	0	0	1	19894230
Discoba	Discoba	Trypanosoma brucei brucei	5702	GCA_964036035.1	44.0		short-read only	0	0	4880	70193576596
Discoba	Discoba	Trypanosoma brucei brucei TREU927	185431	GCF_000002445.2	46.5	GCF_000002445.2	short-read only	0	0	16	1077846129
Discoba	Discoba	Trypanosoma brucei equiperdum	630700	GCA_003543875.1	46.0	GCA_003543875.1		0	0	0	0
Discoba	Discoba	Trypanosoma brucei gambiense DAL972	679716	GCF_000210295.1	47.0	GCF_000210295.1		0	0	0	0
Discoba	Discoba	Trypanosoma caninum	629700	GCA_036321205.1	41.5			0	0	0	0
Discoba	Discoba	Trypanosoma carassii	38249	GCA_056247815.1	45.5		short-read only	0	0	5	568030980
Discoba	Discoba	Trypanosoma congolense	5692	GCA_056783695.1	47.5		short-read only	0	0	80	2481608183
Discoba	Discoba	Trypanosoma congolense IL3000	1068625	GCA_003013265.1	46.0		short-read only	0	0	12	382637680
Discoba	Discoba	Trypanosoma conorhini	83891	GCF_003719485.1	57.0	GCF_003719485.1		0	0	0	0
Discoba	Discoba	Trypanosoma cruzi	5693	GCF_000209065.1	51.5	GCF_000209065.1	short-read only	0	0	308	22957334609
Discoba	Discoba	Trypanosoma cruzi Dm28c	1416333	GCA_000496795.1	50.5	GCA_000496795.1	short-read only	0	0	34	884169295
Discoba	Discoba	Trypanosoma cruzi JR cl. 4	914063	GCA_000331405.1	51.5			0	0	0	0
Discoba	Discoba	Trypanosoma cruzi Tula cl2	1206070	GCA_000365225.1	51.5			0	0	0	0
Discoba	Discoba	Trypanosoma cruzi cruzi	85057	GCA_002219105.2	51.5	GCA_002219105.2		0	0	0	0
Discoba	Discoba	Trypanosoma cruzi marinkellei	85056	GCA_000300495.1	51.0	GCA_000300495.1		0	0	0	0
Discoba	Discoba	Trypanosoma cruzi strain Esmeraldo	366581	GCA_000327425.1	51.0			0	0	0	0
Discoba	Discoba	Trypanosoma equiperdum	5694	GCF_001457755.1	46.0	GCF_001457755.1	short-read only	0	0	9	406056044
Discoba	Discoba	Trypanosoma erneyi	1167208	GCA_964197915.1	56.0			0	0	0	0
Discoba	Discoba	Trypanosoma evansi	5697	GCA_917563935.1	46.5		short-read only	0	0	10	488244966
Discoba	Discoba	Trypanosoma grayi	71804	GCF_000691245.1	54.0	GCF_000691245.1		0	0	0	0
Discoba	Discoba	Trypanosoma grosi	169531	GCA_058130045.1	47.0	GCA_058130045.1		0	0	0	0
Discoba	Discoba	Trypanosoma larimichthysi	3476666	GCA_054345675.1	45.0		short-read only	0	0	1	172729670
Discoba	Discoba	Trypanosoma lewisi	5695	GCA_036321185.1	46.5		short-read only	0	0	5	229457878
Discoba	Discoba	Trypanosoma mega	71805	GCA_030849715.1	44.0		short-read only	0	0	2	92969880
Discoba	Discoba	Trypanosoma melophagium	715481	GCF_022059095.1	41.0	GCF_022059095.1		0	0	0	0
Discoba	Discoba	Trypanosoma musculi	71806	GCA_036321165.1	46.5		short-read only	0	0	4	150189502
Discoba	Discoba	Trypanosoma pestanai	78086	GCA_964197905.1	43.0			0	0	0	0
Discoba	Discoba	Trypanosoma platydactyli	3041299	GCA_053525015.1	49.0		short-read only	0	0	1	60269218
Discoba	Discoba	Trypanosoma rangeli	5698	GCF_003719475.1	52.0	GCF_003719475.1		0	0	0	0
Discoba	Discoba	Trypanosoma rangeli SC58	429131	GCA_000492115.1	53.0	GCA_000492115.1		0	0	0	0
Discoba	Discoba	Trypanosoma scelopori	51349	GCA_030849745.1	52.0		short-read only	0	0	1	19475304
Discoba	Discoba	Trypanosoma suis	2583291	GCA_964197925.1	48.5			0	0	0	0
Discoba	Discoba	Trypanosoma theileri	67003	GCF_002087225.1	40.0	GCF_002087225.1	short-read only	0	0	2	43802950
Discoba	Discoba	Trypanosoma vivax	5699	GCA_019425475.1	50.0	GCA_019425475.1	short-read only	0	0	51	870144226
Discoba	Discoba	Trypanosoma vivax Y486	1055687	GCA_000227375.1	53.5	GCA_000227375.1		0	0	0	0
Discoba	Discoba	Trypanosomatidae sp. Fi-14	2582832	GCA_023091115.2	61.0			0	0	0	0
Discoba	Discoba	Trypanosomatidae sp. JR-2017a	2029559	GCA_003671325.1	57.0			0	0	0	0
Discoba	Discoba	Trypanosomatidae sp. JR-2017b	2029566	GCA_016643115.1	57.0			0	0	0	0
Discoba	Discoba	Vickermania ingenoplastis	2720891	GCA_010157825.1	54.0		short-read only	0	0	3	267003118
Discoba	Discoba	Vickermania spadyakhi	2720892	GCA_030849815.1	47.0		short-read only	0	0	4	205792676
Discoba	Discoba	Wallacemonas collosoma	1906844	GCA_030849615.1	57.0		short-read only	0	0	1	40325874
Discoba	Discoba	Wallacemonas rigidus	3041300	GCA_030849045.1	57.0		short-read only	0	0	1	36898648
Discoba	Discoba	Wallacemonas sp. 195SL	3041301	GCA_030849605.1	54.5		short-read only	0	0	1	41572470
Discoba	Discoba	Wallacemonas sp. MBr04	3041302	GCA_030849635.1	57.5		short-read only	0	0	1	37701066
Discoba	Discoba	Wallacemonas sp. TrypX	3041304	GCA_030849625.1	59.0		short-read only	0	0	1	37603802
Discoba	Discoba	Wallacemonas sp. Wsd	3041303	GCA_030849645.1	59.0		short-read only	0	0	1	35101538
Discoba	Discoba	Willaertia magna	51641	GCA_041937235.1	25.0	GCA_041937235.1	short-read only	0	0	2	306520524
Discoba	Discoba	Zelonia costaricensis	372075	GCA_030849075.1	64.0		short-read only	0	0	1	31468850
Haptista	Haptista	Calcidiscus leptoporus	127549	GCA_057557405.1	59.0		short-read only	0	0	1	44404398
Haptista	Haptista	Chrysochromulina parva	127563	GCA_002887195.1	63.5			0	0	0	0
Haptista	Haptista	Chrysochromulina tobinii	1460289	GCA_001275005.1	63.5	GCA_001275005.1	short-read only	0	0	1	355253660
Haptista	Haptista	Chrysotila carterae	13221	GCA_054660715.1	58.0		short-read only	0	0	3	138971194
Haptista	Haptista	Diacronema lutheri	2081491	GCA_019448385.1	73.5	GCA_019448385.1	short-read only	0	0	5	151700348
Haptista	Haptista	Emiliania huxleyi CCMP1516	280463	GCF_000372725.1	65.5	GCF_000372725.1	short-read, long-read	76	460391143	42	2257798812
Haptista	Haptista	Isochrysis galbana	37099	GCA_018136815.1	58.5		short-read, long-read	1	52412	30	2319547126
Haptista	Haptista	Pavlovales sp. CCMP2436	483367	GCA_026770615.1	55.0	GCA_026770615.1		0	0	0	0
Haptista	Haptista	Phaeocystis sp.	1907791	GCA_043251255.1	67.5			0	0	0	0
Haptista	Haptista	Prymnesium parvum	97485	GCA_040529105.1	56.5		short-read only	0	0	53	7052896175
Haptista	Haptista	Prymnesium sp.	2812485	GCA_046255225.1	53.5	GCA_046255225.1		0	0	0	0
Haptista	Haptista	Rebecca billardiae	3413586	GCA_965240325.2	70.0			0	0	0	0
Metamonada	Metamonada	Aduncisulcus paluster	2918883	GCA_024181965.1	39.0	GCA_024181965.1	short-read only	0	0	1	223709682
Metamonada	Metamonada	Anaeramoeba flamelloides	1746091	GCA_027625915.1	23.5	GCA_027625915.1	short-read only	0	0	3	187739456
Metamonada	Metamonada	Anaeramoeba ignava	1746090	GCA_028826165.1	19.5	GCA_028826165.1	short-read only	0	0	3	258688662
Metamonada	Metamonada	Barthelona sp. PAP020	2654833	GCA_040182905.1	30.5			0	0	0	0
Metamonada	Metamonada	Barthelona sp. PCE	2654837	GCA_040285745.1	40.5	GCA_040285745.1		0	0	0	0
Metamonada	Metamonada	Blattamonas nauphoetae	2049346	GCA_033064195.1	45.0	GCA_033064195.1	short-read only	0	0	1	48898562
Metamonada	Metamonada	Carpediemonas membranifera	201153	GCA_019828565.1	57.0	GCA_019828565.1	short-read only	0	0	2	49333965
Metamonada	Metamonada	Giardia duodenalis	5741	GCF_000002435.2	49.5	GCF_000002435.2	short-read, long-read	6	3165592	258	14547132228
Metamonada	Metamonada	Giardia duodenalis ATCC 50581	598745	GCA_000182405.1	47.5	GCA_000182405.1		0	0	0	0
Metamonada	Metamonada	Giardia duodenalis assemblage A	941442	GCA_049639855.1	49.0		short-read only	0	0	6	2111278924
Metamonada	Metamonada	Giardia duodenalis assemblage B	1394984	GCA_001543975.1	47.0	GCA_001543975.1		0	0	0	0
Metamonada	Metamonada	Giardia lamblia P15	658858	GCA_000182665.1	47.0	GCA_000182665.1		0	0	0	0
Metamonada	Metamonada	Giardia muris	5742	GCA_006247105.1	54.5	GCA_006247105.1	short-read, long-read	2	1030573	3	183050477
Metamonada	Metamonada	Hexamita inflata	28002	GCA_963988835.2	33.5	GCA_963988835.2		0	0	0	0
Metamonada	Metamonada	Histomonas meleagridis	135588	GCF_020186115.1	28.5	GCF_020186115.1		0	0	0	0
Metamonada	Metamonada	Kipferlia bialata	797122	GCA_003568945.1	48.0	GCA_003568945.1	short-read only	0	0	1	273102442
Metamonada	Metamonada	Monocercomonoides exilis	2049356	GCF_001643675.1	37.0	GCF_001643675.1	short-read, long-read	1	878515	1	48774804
Metamonada	Metamonada	Paratrimastix pyriformis	342808	GCA_027972325.1	61.0	GCA_027972325.1	short-read only	0	0	1	52466394
Metamonada	Metamonada	Pentatrichomonas hominis	5728	GCA_047301545.1	38.0		short-read only	0	0	2	93459388
Metamonada	Metamonada	Spironucleus salmonicida	348837	GCF_000497125.1	34.0	GCF_000497125.1	short-read only	0	0	13	449511082
Metamonada	Metamonada	Streblomastix strix	222440	GCA_008636045.1	26.5	GCA_008636045.1	short-read only	0	0	8	149240326
Metamonada	Metamonada	Trichomonas gallinae	56777	GCA_047301465.1	33.5		short-read only	0	0	4	645400591
Metamonada	Metamonada	Trichomonas sp. genotype 1c	3101554	GCA_047372395.1	29.5			0	0	0	0
Metamonada	Metamonada	Trichomonas sp. genotype 2a	3101555	GCA_047372375.1	34.5			0	0	0	0
Metamonada	Metamonada	Trichomonas tenax	43075	GCA_023091735.1	33.5		short-read, long-read	2	14433160	2	99385847
Metamonada	Metamonada	Trichomonas vaginalis	5722	GCA_052324655.1	33.0		short-read, long-read	5	9036909	285	15266369287
Metamonada	Metamonada	Trichomonas vaginalis G3	412133	GCF_026262505.1	32.5	GCF_026262505.1	short-read only	0	0	3	61727194
Metamonada	Metamonada	Tritrichomonas foetus	1144522	GCF_001839685.1	31.0	GCF_001839685.1	short-read, long-read	3	1692867	69	2710525897
Metamonada	Metamonada	Tritrichomonas musculus	1915356	GCA_039105265.1	29.5	GCA_039105265.1	short-read only	0	0	7	374790494
Metamonada	Metamonada	Tritrichomonas sp. LL5	2879968	GCA_042220005.1	28.0			0	0	0	0
Obazoa	Apusomonadida	Thecamonas trahens ATCC 50062	461836	GCF_000142905.1	64.0	GCF_000142905.1	short-read only	0	0	2	18899604
Obazoa	Breviatea	Lenisia limosa	1653305	GCA_001655205.1	41.0		short-read only	0	0	1	9559246
Opisthokonta	Choanoflagellata	Choanoeca flexa	2572930	GCA_056507845.1	51.5		short-read only	0	0	1	104502980
Opisthokonta	Choanoflagellata	Monosiga brevicollis MX1	431895	GCF_000002865.3	55.0	GCF_000002865.3		0	0	0	0
Opisthokonta	Choanoflagellata	Salpingoeca rosetta	946362	GCF_000188695.1	56.0	GCF_000188695.1	short-read only	0	0	194	6273502847
Opisthokonta	Filasterea	Capsaspora owczarzaki	192875	GCA_055379525.1	54.0		short-read only	0	0	79	3149018453
Opisthokonta	Filasterea	Capsaspora owczarzaki ATCC 30864	595528	GCF_000151315.2	54.0	GCF_000151315.2	short-read only	0	0	11	501437822
Opisthokonta	Filasterea	Ministeria vibrans ATCC 50519	761203	GCA_943704425.1	52.0		short-read only	0	0	2	20010596
Opisthokonta	Filasterea	Pigoraptor chileana	2006546	GCA_943704495.1	52.0			0	0	0	0
Opisthokonta	Filasterea	Pigoraptor vietnamica	2006545	GCA_943704525.1	59.5			0	0	0	0
Opisthokonta	Ichthyosporea	Abeoforma whisleri	749232	GCA_002812265.1	30.5		short-read only	0	0	4	604147723
Opisthokonta	Ichthyosporea	Amoebidium appalachense	1882204	GCA_963693365.1	52.5		short-read only	0	0	18	860689072
Opisthokonta	Ichthyosporea	Creolimax fragrantissima	470921	GCA_033442365.1	40.5		short-read only	0	0	8	962445932
Opisthokonta	Ichthyosporea	Ichthyophonus hoferi	39843	GCA_002751075.1	33.5		short-read only	0	0	1	34200000
Opisthokonta	Ichthyosporea	Ichthyosporea sp. XGB-2017a	1932427	GCA_002811675.1	42.5		short-read only	0	0	22	3314060148
Opisthokonta	Ichthyosporea	Pirum gemmata	749231	GCA_002812295.1	29.0		short-read only	0	0	3	236494282
Opisthokonta	Ichthyosporea	Sphaeroforma arctica	72019	GCA_008580545.1	38.0		short-read only	0	0	7	367542140
Opisthokonta	Ichthyosporea	Sphaeroforma arctica JP610	667725	GCF_001186125.1	42.0	GCF_001186125.1	short-read only	0	0	49	2131765977
Opisthokonta	Ichthyosporea	Sphaeroforma sirkka	1618205	GCA_001586965.3	40.0		short-read only	0	0	3	34981811
SAR	Alveolata	Amoebophrya sp. A120	2202890	GCA_905178155.1	51.0	GCA_905178155.1	short-read only	0	0	123	2419540500
SAR	Alveolata	Amoebophrya sp. A25	1410381	GCA_905178165.1	48.0	GCA_905178165.1	short-read only	0	0	32	1743028534
SAR	Alveolata	Amoebophrya sp. AT5.2	1775427	GCA_005223375.1	56.0			0	0	0	0
SAR	Alveolata	Amoebophrya sp. ex Karlodinium veneficum	581008	GCA_047430905.1	35.0		short-read only	0	0	2	152424422
SAR	Alveolata	Amphidinium carterae	2961	GCA_051942585.1	44.0	GCA_051942585.1	short-read only	0	0	20	2028608484
SAR	Alveolata	Ascogregarina taiwanensis	158379	GCA_000172235.1	49.5			0	0	0	0
SAR	Alveolata	Babesia bigemina	5866	GCF_000981445.1	50.5	GCF_000981445.1	short-read only	0	0	22	492424171
SAR	Alveolata	Babesia bovis	5865	GCA_030583055.1	41.5		short-read only	0	0	13	971762033
SAR	Alveolata	Babesia bovis T2Bo	484906	GCF_000165395.2	41.5	GCF_000165395.2		0	0	0	0
SAR	Alveolata	Babesia caballi	5871	GCF_024862765.1	53.5	GCF_024862765.1	short-read only	0	0	1	12584490
SAR	Alveolata	Babesia canis rossi	167444	GCA_045269395.1	45.0			0	0	0	0
SAR	Alveolata	Babesia divergens	32595	GCA_001077455.2	45.5		short-read only	0	0	40	615296660
SAR	Alveolata	Babesia duncani	323732	GCF_028658345.1	37.5	GCF_028658345.1	short-read, long-read	1	46135	2	157246692
SAR	Alveolata	Babesia gibsoni	33632	GCA_035575875.1	44.0		short-read only	0	0	11	395484851
SAR	Alveolata	Babesia microti	5868	GCA_026802255.1	36.5		short-read only	0	0	2	129408968
SAR	Alveolata	Babesia microti strain RI	1133968	GCF_000691945.2	36.5	GCF_000691945.2		0	0	0	0
SAR	Alveolata	Babesia ovata	189622	GCF_002897235.1	49.5	GCF_002897235.1		0	0	0	0
SAR	Alveolata	Babesia ovis	5869	GCA_051529585.1	44.0			0	0	0	0
SAR	Alveolata	Babesia sp.	35084	GCA_041734975.1	45.5			0	0	0	0
SAR	Alveolata	Babesia sp. Xinjiang	462227	GCF_002095265.1	44.0	GCF_002095265.1		0	0	0	0
SAR	Alveolata	Balantidium ctenopharyngodoni	909204	GCA_036325645.1	33.0		short-read only	0	0	2	97274518
SAR	Alveolata	Besnoitia besnoiti	94643	GCF_002563875.1	57.0	GCF_002563875.1	short-read only	0	0	2	1130454162
SAR	Alveolata	Blepharisma japonicum	5961	GCA_949751835.1	33.0		short-read only	0	0	1	49566998
SAR	Alveolata	Blepharisma stoltei	1481888	GCA_914767885.1	33.5	GCA_914767885.1		0	0	0	0
SAR	Alveolata	Blepharisma undulans	74723	GCA_949751825.1	33.0		short-read only	0	0	1	47194852
SAR	Alveolata	Breviolum minutum	2499525	GCA_965643015.1	43.0		short-read only	0	0	69	3483671744
SAR	Alveolata	Breviolum minutum Mf 1.05b.01	1280413	GCA_000507305.1	43.5			0	0	0	0
SAR	Alveolata	Breviolum psygmophilum	2518962	GCA_977036015.1	43.5		short-read only	0	0	25	254439787
SAR	Alveolata	Caenomorpha sp.	79322	GCA_966172865.1	50.5			0	0	0	0
SAR	Alveolata	Cardiosporidium cionae	476202	GCA_015476325.1	34.5	GCA_015476325.1	short-read only	0	0	3	657791680
SAR	Alveolata	Certesia quadrinucleata	331608	GCA_021439955.1	42.0			0	0	0	0
SAR	Alveolata	Chromera velia	505693	GCA_018398765.1	49.0		short-read only	0	0	154	2901291733
SAR	Alveolata	Cladocopium goreaui	2562237	GCA_947184155.2	44.5	GCA_947184155.2	short-read, long-read	1	147300293	178	4968452766
SAR	Alveolata	Colpoda cucullus	63137	GCA_046529125.1	60.0		short-read only	0	0	2	54554640
SAR	Alveolata	Condylostoma magnum	40633	GCA_920105805.1	31.0		short-read only	0	0	2	65020382
SAR	Alveolata	Cryptosporidium andersoni	117008	GCF_001865355.1	28.5	GCF_001865355.1		0	0	0	0
SAR	Alveolata	Cryptosporidium baileyi	27987	GCA_001593455.1	24.0		short-read only	0	0	1	111658610
SAR	Alveolata	Cryptosporidium bovis	310047	GCF_009768925.1	30.5	GCF_009768925.1		0	0	0	0
SAR	Alveolata	Cryptosporidium canis	195482	GCA_027243985.1	40.5	GCA_027243985.1		0	0	0	0
SAR	Alveolata	Cryptosporidium cuniculus	564424	GCA_004337835.1	32.0			0	0	0	0
SAR	Alveolata	Cryptosporidium felis	83540	GCA_014529505.1	39.5	GCA_014529505.1		0	0	0	0
SAR	Alveolata	Cryptosporidium hominis	237895	GCA_000006425.1	31.0	GCA_000006425.1	short-read only	0	0	20	978711895
SAR	Alveolata	Cryptosporidium hominis TU502	353151	GCF_000006425.1	31.0	GCF_000006425.1		0	0	0	0
SAR	Alveolata	Cryptosporidium meleagridis	93969	GCA_039657295.1	31.0	GCA_039657295.1		0	0	0	0
SAR	Alveolata	Cryptosporidium muris RN66	441375	GCF_000006515.1	28.5	GCF_000006515.1		0	0	0	0
SAR	Alveolata	Cryptosporidium parvum	5807	GCA_019844115.2	30.0		short-read, long-read	3	2907444	292	12223661326
SAR	Alveolata	Cryptosporidium parvum Iowa II	353152	GCF_000165345.1	30.0	GCF_000165345.1		0	0	0	0
SAR	Alveolata	Cryptosporidium proliferans	1729943	GCA_056278765.1	28.5	GCA_056278765.1	short-read only	0	0	1	35657320
SAR	Alveolata	Cryptosporidium ryanae	515981	GCF_009792415.1	33.0	GCF_009792415.1		0	0	0	0
SAR	Alveolata	Cryptosporidium serpentis	83999	GCA_051169045.1	28.5	GCA_051169045.1		0	0	0	0
SAR	Alveolata	Cryptosporidium sp. 43IA8	2138604	GCA_031892065.1	30.0	GCA_031892065.1		0	0	0	0
SAR	Alveolata	Cryptosporidium sp. SCAU42500	2994656	GCA_029747635.1	30.0			0	0	0	0
SAR	Alveolata	Cryptosporidium sp. chipmunk LX-2015	1603071	GCA_000831705.1	32.0			0	0	0	0
SAR	Alveolata	Cryptosporidium sp. chipmunk genotype I	1280935	GCF_004936735.1	32.0	GCF_004936735.1		0	0	0	0
SAR	Alveolata	Cryptosporidium tyzzeri	756076	GCA_007210665.1	30.5	GCA_007210665.1		0	0	0	0
SAR	Alveolata	Cryptosporidium ubiquitum	857276	GCF_001865345.1	31.0	GCF_001865345.1		0	0	0	0
SAR	Alveolata	Cryptosporidium viatorum	1176757	GCA_004337795.1	31.0			0	0	0	0
SAR	Alveolata	Cryptosporidium xiaoi	659607	GCA_037039495.1	30.5	GCA_037039495.1		0	0	0	0
SAR	Alveolata	Cyclospora cayetanensis	88456	GCF_002999335.1	52.0	GCF_002999335.1		0	0	0	0
