supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
Opisthokonta	Choanoflagellata	Microstomoeca roanoka	1923864				short-read only	0	0	1	62641750
Opisthokonta	Choanoflagellata	Monosiga brevicollis MX1	431895	GCF_000002865.3	55.0	GCF_000002865.3		0	0	0	0
Opisthokonta	Choanoflagellata	Mylnosiga fluctuans	1928486				short-read only	0	0	1	54493866
Opisthokonta	Choanoflagellata	Salpingoeca dolichothecata	1742605				short-read only	0	0	1	57721122
Opisthokonta	Choanoflagellata	Salpingoeca helianthica	1928494				short-read only	0	0	1	128508828
Opisthokonta	Choanoflagellata	Salpingoeca infusionum	86018				short-read only	0	0	1	108921116
Opisthokonta	Choanoflagellata	Salpingoeca kvevrii	1924737				short-read only	0	0	1	57664790
Opisthokonta	Choanoflagellata	Salpingoeca macrocollata	1924736				short-read only	0	0	1	53761182
Opisthokonta	Choanoflagellata	Salpingoeca punica	1924735				short-read only	0	0	1	30661113
Opisthokonta	Choanoflagellata	Salpingoeca pyxidium	473812				short-read only	0	0	1	16845384
Opisthokonta	Choanoflagellata	Salpingoeca rosetta	946362	GCF_000188695.1	56.0	GCF_000188695.1	short-read only	0	0	194	6273502847
Opisthokonta	Choanoflagellata	Salpingoeca urceolata	473813				short-read only	0	0	1	128584102
Opisthokonta	Choanoflagellata	Savillea parva	1909275				short-read only	0	0	1	51647060
Opisthokonta	Choanoflagellata	Stephanoeca diplocostata	81535				short-read only	0	0	2	115416082
Opisthokonta	Filasterea	Capsaspora owczarzaki	192875	GCA_055379525.1	54.0		short-read only	0	0	79	3149018453
Opisthokonta	Filasterea	Capsaspora owczarzaki ATCC 30864	595528	GCF_000151315.2	54.0	GCF_000151315.2	short-read only	0	0	11	501437822
Opisthokonta	Filasterea	Ministeria vibrans ATCC 50519	761203	GCA_943704425.1	52.0		short-read only	0	0	2	20010596
Opisthokonta	Filasterea	Pigoraptor chileana	2006546	GCA_943704495.1	52.0			0	0	0	0
Opisthokonta	Filasterea	Pigoraptor vietnamica	2006545	GCA_943704525.1	59.5			0	0	0	0
Opisthokonta	Ichthyosporea	Abeoforma whisleri	749232	GCA_002812265.1	30.5		short-read only	0	0	4	604147723
Opisthokonta	Ichthyosporea	Amoebidium appalachense	1882204	GCA_963693365.1	52.5		short-read only	0	0	18	860689072
Opisthokonta	Ichthyosporea	Amoebidium parasiticum	4881				short-read only	0	0	5	448372138
Opisthokonta	Ichthyosporea	Creolimax fragrantissima	470921	GCA_033442365.1	40.5		short-read only	0	0	8	962445932
Opisthokonta	Ichthyosporea	Ichthyophonus hoferi	39843	GCA_002751075.1	33.5		short-read only	0	0	1	34200000
Opisthokonta	Ichthyosporea	Ichthyosporea sp. XGB-2017a	1932427	GCA_002811675.1	42.5		short-read only	0	0	22	3314060148
Opisthokonta	Ichthyosporea	Pirum gemmata	749231	GCA_002812295.1	29.0		short-read only	0	0	3	236494282
Opisthokonta	Ichthyosporea	Sphaeroforma arctica	72019	GCA_008580545.1	38.0		short-read only	0	0	7	367542140
Opisthokonta	Ichthyosporea	Sphaeroforma arctica JP610	667725	GCF_001186125.1	42.0	GCF_001186125.1	short-read only	0	0	49	2131765977
Opisthokonta	Ichthyosporea	Sphaeroforma gastrica	1283837				short-read only	0	0	3	338117964
Opisthokonta	Ichthyosporea	Sphaeroforma napiecek	1618200				short-read only	0	0	1	14239644
Opisthokonta	Ichthyosporea	Sphaeroforma nootkatensis	1283838				short-read only	0	0	1	135309762
Opisthokonta	Ichthyosporea	Sphaeroforma sirkka	1618205	GCA_001586965.3	40.0		short-read only	0	0	3	34981811
Opisthokonta	Ichthyosporea	Sphaeroforma tapetis	1283839				short-read only	0	0	3	330551712
Opisthokonta	Ichthyosporea	Sphaerothecum destruens	42893				short-read only	0	0	1	34140000
SAR	Alveolata	Abediniales sp.	2969674				short-read only	0	0	2	198609930
SAR	Alveolata	Abedinium folium	2713251				short-read only	0	0	1	14892172
SAR	Alveolata	Abedinium sp.	2302381				short-read only	0	0	1	58317146
SAR	Alveolata	Akashiwo sanguinea	143672				short-read, long-read	1	29370228	21	773914670
SAR	Alveolata	Alexandrium	2924				short-read only	0	0	12	1063060952
SAR	Alveolata	Alexandrium affine	39453				short-read only	0	0	1	55229758
SAR	Alveolata	Alexandrium andersonii	327968				short-read only	0	0	1	24278956
SAR	Alveolata	Alexandrium catenella	2925				short-read only	0	0	22	1504114676
SAR	Alveolata	Alexandrium fundyense	2932				short-read only	0	0	40	1478089453
SAR	Alveolata	Alexandrium lusitanicum	2938				short-read only	0	0	3	487654090
SAR	Alveolata	Alexandrium margalefii	109239				short-read only	0	0	1	37100438
SAR	Alveolata	Alexandrium minutum	39455				short-read only	0	0	118	3290503581
SAR	Alveolata	Alexandrium monilatum	311494				short-read only	0	0	4	220382186
SAR	Alveolata	Alexandrium pacificum	1565494				short-read only	0	0	13	568869216
SAR	Alveolata	Alexandrium tamarense	2926				short-read only	0	0	41	2223751604
SAR	Alveolata	Alexandrium tamutum	227983				short-read only	0	0	6	354581230
SAR	Alveolata	Alphamonas edax	155204				short-read only	0	0	1	96295034
SAR	Alveolata	Alveolata	33630				short-read only	0	0	1	48891746
SAR	Alveolata	Amoebophrya sp.	88552				short-read only	0	0	12	241827124
SAR	Alveolata	Amoebophrya sp. A120	2202890	GCA_905178155.1	51.0	GCA_905178155.1	short-read only	0	0	123	2419540500
SAR	Alveolata	Amoebophrya sp. A25	1410381	GCA_905178165.1	48.0	GCA_905178165.1	short-read only	0	0	32	1743028534
SAR	Alveolata	Amoebophrya sp. AT5.2	1775427	GCA_005223375.1	56.0			0	0	0	0
SAR	Alveolata	Amoebophrya sp. ex Akashiwo sanguinea	1294205				short-read only	0	0	2	211072914
SAR	Alveolata	Amoebophrya sp. ex Karlodinium veneficum	581008	GCA_047430905.1	35.0		short-read only	0	0	2	152424422
SAR	Alveolata	Amphidinium carterae	2961	GCA_051942585.1	44.0	GCA_051942585.1	short-read only	0	0	20	2028608484
SAR	Alveolata	Amphidinium gibbosum	259922				short-read, long-read	5	212140	11	2783625080
SAR	Alveolata	Amphidinium massartii	160604				short-read only	0	0	42	2541539200
SAR	Alveolata	Amphidinium sp.	1905722				short-read only	0	0	4	99515554
SAR	Alveolata	Amphorellopsis sp.	1891230				short-read only	0	0	1	40620376
SAR	Alveolata	Amplectina cordis	3153666				short-read only	0	0	1	13640984
SAR	Alveolata	Amyloodinium ocellatum	79898				short-read only	0	0	1	133625902
SAR	Alveolata	Anaerocyclidium porcatum	35101				short-read only	0	0	5	205843516
SAR	Alveolata	Ancora sagittata	1892433				short-read only	0	0	1	57832004
SAR	Alveolata	Anigsteinia sp. 1 BS-2022	2930479				short-read only	0	0	1	82894090
SAR	Alveolata	Anigsteinia sp. 2 BS-2022	2930480				short-read only	0	0	1	76874650
SAR	Alveolata	Ankistrodinium semilunatum	1407743				short-read only	0	0	8	138600486
SAR	Alveolata	Anophryoides haemophila	46462				short-read only	0	0	6	50789026
SAR	Alveolata	Ansanella granifera	1872691				short-read only	0	0	1	55354864
SAR	Alveolata	Anteclevelandella constricta	1324583				short-read only	0	0	1	70752546
SAR	Alveolata	Antetintinnidium mucicola	211016				short-read only	0	0	5	444396706
SAR	Alveolata	Anthozoaphila gnarlus	2783686				short-read only	0	0	15	939146396
SAR	Alveolata	Apicomplexa sp.	2041159				short-read only	0	0	7	1344255924
SAR	Alveolata	Apicomplexa sp. corallicolid ex Madracis mirabilis	3391652				short-read only	0	0	8	546048640
SAR	Alveolata	Apicomplexa sp. symbiont X	2600146				short-read only	0	0	1	62727844
SAR	Alveolata	Apicoporus sp.	2927234				short-read only	0	0	1	16649200
SAR	Alveolata	Apocalathium aciculiferum	268820				short-read only	0	0	2	83793442
SAR	Alveolata	Apocalathium sp. CCCM6010	3379184				short-read only	0	0	1	28855738
SAR	Alveolata	Apodileptus visscheri	1204734				short-read only	0	0	1	63500566
SAR	Alveolata	Aristerostoma	485356				short-read only	0	0	1	73573160
SAR	Alveolata	Ascogregarina taiwanensis	158379	GCA_000172235.1	49.5			0	0	0	0
SAR	Alveolata	Asulcocephalium sp. As-BRC	3379159				short-read only	0	0	1	13865390
SAR	Alveolata	Azadinium spinosum	632150				short-read only	0	0	3	160602248
SAR	Alveolata	Babesia bigemina	5866	GCF_000981445.1	50.5	GCF_000981445.1	short-read only	0	0	22	492424171
SAR	Alveolata	Babesia bovis	5865	GCA_030583055.1	41.5		short-read only	0	0	13	971762033
SAR	Alveolata	Babesia bovis T2Bo	484906	GCF_000165395.2	41.5	GCF_000165395.2		0	0	0	0
SAR	Alveolata	Babesia caballi	5871	GCF_024862765.1	53.5	GCF_024862765.1	short-read only	0	0	1	12584490
SAR	Alveolata	Babesia canis rossi	167444	GCA_045269395.1	45.0			0	0	0	0
SAR	Alveolata	Babesia divergens	32595	GCA_001077455.2	45.5		short-read only	0	0	40	615296660
SAR	Alveolata	Babesia duncani	323732	GCF_028658345.1	37.5	GCF_028658345.1	short-read, long-read	1	46135	2	157246692
SAR	Alveolata	Babesia gibsoni	33632	GCA_035575875.1	44.0		short-read only	0	0	11	395484851
SAR	Alveolata	Babesia microti	5868	GCA_026802255.1	36.5		short-read only	0	0	2	129408968
SAR	Alveolata	Babesia microti strain RI	1133968	GCF_000691945.2	36.5	GCF_000691945.2		0	0	0	0
SAR	Alveolata	Babesia ovata	189622	GCF_002897235.1	49.5	GCF_002897235.1		0	0	0	0
SAR	Alveolata	Babesia ovis	5869	GCA_051529585.1	44.0			0	0	0	0
SAR	Alveolata	Babesia sp.	35084	GCA_041734975.1	45.5			0	0	0	0
SAR	Alveolata	Babesia sp. MO1	3348907				short-read only	0	0	1	65894202
SAR	Alveolata	Babesia sp. Xinjiang	462227	GCF_002095265.1	44.0	GCF_002095265.1		0	0	0	0
SAR	Alveolata	Balantidium cf. grimi	3118629				short-read only	0	0	1	89390096
SAR	Alveolata	Balantidium ctenopharyngodoni	909204	GCA_036325645.1	33.0		short-read only	0	0	2	97274518
SAR	Alveolata	Balantidium polyvacuolum	1577650				short-read only	0	0	1	25320036
SAR	Alveolata	Balechina pachydermata	1779407				short-read only	0	0	4	97637004
SAR	Alveolata	Belladina schistomeringa	3415496				short-read only	0	0	1	12563300
SAR	Alveolata	Besnoitia besnoiti	94643	GCF_002563875.1	57.0	GCF_002563875.1	short-read only	0	0	2	1130454162
SAR	Alveolata	Biecheleria cincta	584794				short-read only	0	0	1	54538708
SAR	Alveolata	Biecheleriopsis adriatica	1407008				short-read only	0	0	10	1531281594
SAR	Alveolata	Blabericola migrator	196593				short-read only	0	0	2	89205034
SAR	Alveolata	Blepharisma	5959				short-read only	0	0	1	46564916
SAR	Alveolata	Blepharisma japonicum	5961	GCA_949751835.1	33.0		short-read only	0	0	1	49566998
SAR	Alveolata	Blepharisma sp.	74791				short-read only	0	0	1	4338477
SAR	Alveolata	Blepharisma stoltei	1481888	GCA_914767885.1	33.5	GCA_914767885.1		0	0	0	0
SAR	Alveolata	Blepharisma undulans	74723	GCA_949751825.1	33.0		short-read only	0	0	1	47194852
SAR	Alveolata	Borghiella pascheri	425813				short-read only	0	0	3	51136286
SAR	Alveolata	Borghiella sp. CCCM6014	3379160				short-read only	0	0	1	36047074
SAR	Alveolata	Bourlandella viridis	2731385				short-read only	0	0	1	173277844
SAR	Alveolata	Brachonella contorta	1931086				short-read only	0	0	5	106569220
SAR	Alveolata	Brachonella sp. N3	2650048				short-read only	0	0	1	6923418
SAR	Alveolata	Breviolum aenigmaticum	1610875				short-read only	0	0	1	23883734
SAR	Alveolata	Breviolum minutum	2499525	GCA_965643015.1	43.0		short-read only	0	0	69	3483671744
SAR	Alveolata	Breviolum minutum Mf 1.05b.01	1280413	GCA_000507305.1	43.5			0	0	0	0
SAR	Alveolata	Breviolum pseudominutum	1610876				short-read only	0	0	1	47309608
SAR	Alveolata	Breviolum psygmophilum	2518962	GCA_977036015.1	43.5		short-read only	0	0	25	254439787
SAR	Alveolata	Breviolum sp.	2499526				short-read only	0	0	12	550711174
SAR	Alveolata	Caenomorpha medusula	1926408				short-read only	0	0	3	226066770
SAR	Alveolata	Caenomorpha sp.	79322	GCA_966172865.1	50.5			0	0	0	0
SAR	Alveolata	Campanella sinica	2828877				short-read only	0	0	16	1472420350
SAR	Alveolata	Campanella sp. 2-YWang-2025	3400586				short-read only	0	0	1	348224
SAR	Alveolata	Campanella umbellaria	168242				short-read only	0	0	1	63220114
SAR	Alveolata	Carchesium polypinum	168244				short-read only	0	0	1	85451270
SAR	Alveolata	Cardiosporidium cionae	476202	GCA_015476325.1	34.5	GCA_015476325.1	short-read only	0	0	3	657791680
SAR	Alveolata	Cephaloidophora alienae	3385373				short-read only	0	0	1	9936688
SAR	Alveolata	Cephaloidophora caprellina	3385374				short-read only	0	0	2	20676742
SAR	Alveolata	Cephaloidophora cf. communis	947086				short-read only	0	0	1	63658612
SAR	Alveolata	Cephaloidophora cola	3385376				short-read only	0	0	2	19602444
SAR	Alveolata	Cephaloidophora hippola	3385377				short-read only	0	0	1	10461674
SAR	Alveolata	Cephaloidophora quadrae	3385375				short-read only	0	0	1	10480300
SAR	Alveolata	Cephaloidophora sp.	2981848				short-read only	0	0	1	23021082
SAR	Alveolata	Cephaloidophora squarepantsi	3385378				short-read only	0	0	6	195764196
SAR	Alveolata	Certesia quadrinucleata	331608	GCA_021439955.1	42.0			0	0	0	0
SAR	Alveolata	Chaenea vorax	5992				short-read only	0	0	10	1019624278
SAR	Alveolata	Chilodonella hexasticha	1938391				short-read only	0	0	1	42117772
SAR	Alveolata	Chilodonella sp.	1938390				short-read only	0	0	12	1353906440
SAR	Alveolata	Chilodonella uncinata	151077				short-read only	0	0	2	79715948
SAR	Alveolata	Chilodontopsis depressa	2219889				short-read only	0	0	1	79820578
SAR	Alveolata	Chimonodinium lomnickii	1041880				short-read only	0	0	2	82615080
SAR	Alveolata	Chromera velia	505693	GCA_018398765.1	49.0		short-read only	0	0	154	2901291733
SAR	Alveolata	Ciliophora sp. 29W	2650049				short-read only	0	0	1	34025992
SAR	Alveolata	Ciliophora sp. 33W	2650050				short-read only	0	0	1	15100822
SAR	Alveolata	Ciliophora sp. E5	2650051				short-read only	0	0	1	4877034
SAR	Alveolata	Ciliophora sp. F3	2650052				short-read only	0	0	1	6744934
SAR	Alveolata	Ciliophora sp. F6	2650053				short-read only	0	0	1	5552936
SAR	Alveolata	Ciliophora sp. N9	2650054				short-read only	0	0	1	8333766
SAR	Alveolata	Ciliophora sp. R1	2650055				short-read only	0	0	1	8887400
SAR	Alveolata	Ciliophora sp. T1	2650056				short-read only	0	0	1	4008036
SAR	Alveolata	Ciliophora sp. Y5	2650057				short-read only	0	0	1	9376750
SAR	Alveolata	Ciliophora sp. Y7	2650058				short-read only	0	0	1	12371724
SAR	Alveolata	Ciliophora sp. Y9	2650059				short-read only	0	0	1	9096098
SAR	Alveolata	Cladocopium	2486696				short-read only	0	0	2	88870280
SAR	Alveolata	Cladocopium goreaui	2562237	GCA_947184155.2	44.5	GCA_947184155.2	short-read, long-read	1	147300293	178	4968452766
SAR	Alveolata	Cladocopium sp.	2486705				short-read only	0	0	15	711352846
SAR	Alveolata	Cladocopium sp. CK1	3238878				short-read only	0	0	1	66972766
SAR	Alveolata	Cladocopium sp. CK2	3238879				short-read only	0	0	1	62096052
SAR	Alveolata	Cladocopium sp. CK3	3238880				short-read only	0	0	1	51819570
SAR	Alveolata	Cladocopium sp. HT+PRO1	3238887				short-read only	0	0	1	55198458
SAR	Alveolata	Cladocopium sp. HT+PRO2	3238888				short-read only	0	0	1	53986774
SAR	Alveolata	Cladocopium sp. HT+PRO3	3238889				short-read only	0	0	1	55592534
SAR	Alveolata	Cladocopium sp. HT1	3238884				short-read only	0	0	1	54760606
SAR	Alveolata	Cladocopium sp. HT2	3238885				short-read only	0	0	1	56789740
SAR	Alveolata	Cladocopium sp. HT3	3238886				short-read only	0	0	1	56666784
SAR	Alveolata	Cladocopium sp. PRO1	3238881				short-read only	0	0	1	52819886
SAR	Alveolata	Cladocopium sp. PRO2	3238882				short-read only	0	0	1	50810736
SAR	Alveolata	Cladocopium sp. PRO3	3238883				short-read only	0	0	1	44084384
SAR	Alveolata	Climacostomum virens	49980				short-read only	0	0	1	42549916
SAR	Alveolata	Cochlodinium pulchellum	3086144				short-read only	0	0	4	67419394
SAR	Alveolata	Coleps sp.	6004				short-read only	0	0	1	45360536
SAR	Alveolata	Colpoda aspera	459250				short-read only	0	0	5	172972536
SAR	Alveolata	Colpoda cucullus	63137	GCA_046529125.1	60.0		short-read only	0	0	2	54554640
SAR	Alveolata	Colpoda elliotti	1538751				short-read only	0	0	1	189437750
SAR	Alveolata	Colpoda inflata	5980				short-read only	0	0	11	2264984986
SAR	Alveolata	Colpoda sp.	41631				short-read only	0	0	94	7841208602
SAR	Alveolata	Colpoda steini	63136				short-read only	0	0	12	1342382408
SAR	Alveolata	Colpodella angusta	1541798				short-read only	0	0	2	141781988
SAR	Alveolata	Colpodellida sp. T79014-1	3701082				short-read only	0	0	4	63809802
SAR	Alveolata	Colponema vietnamica	1492817				short-read only	0	0	1	38511330
SAR	Alveolata	Colponemidia sp. Colp-10	2717461				short-read only	0	0	1	205887930
SAR	Alveolata	Colponemidia sp. Colp-15	2717462				short-read only	0	0	1	110201404
SAR	Alveolata	Condylostoma magnum	40633	GCA_920105805.1	31.0		short-read only	0	0	2	65020382
SAR	Alveolata	Coolia malayensis	119754				short-read only	0	0	1	149766650
SAR	Alveolata	Coolia palmyrensis	1658755				short-read only	0	0	21	1292315986
SAR	Alveolata	Cristigera sp. K1	2650155				short-read only	0	0	1	6028460
SAR	Alveolata	Crypthecodinium cohnii	2866				short-read only	0	0	20	978037698
SAR	Alveolata	Cryptocaryon irritans	153251				short-read only	0	0	61	3205840694
SAR	Alveolata	Cryptosporidium	5806				short-read only	0	0	15	1147569418
SAR	Alveolata	Cryptosporidium andersoni	117008	GCF_001865355.1	28.5	GCF_001865355.1		0	0	0	0
SAR	Alveolata	Cryptosporidium baileyi	27987	GCA_001593455.1	24.0		short-read only	0	0	1	111658610
SAR	Alveolata	Cryptosporidium bovis	310047	GCF_009768925.1	30.5	GCF_009768925.1		0	0	0	0
SAR	Alveolata	Cryptosporidium canis	195482	GCA_027243985.1	40.5	GCA_027243985.1		0	0	0	0
SAR	Alveolata	Cryptosporidium cuniculus	564424	GCA_004337835.1	32.0			0	0	0	0
SAR	Alveolata	Cryptosporidium felis	83540	GCA_014529505.1	39.5	GCA_014529505.1		0	0	0	0
SAR	Alveolata	Cryptosporidium hominis	237895	GCA_000006425.1	31.0	GCA_000006425.1	short-read only	0	0	20	978711895
SAR	Alveolata	Cryptosporidium hominis TU502	353151	GCF_000006425.1	31.0	GCF_000006425.1		0	0	0	0
SAR	Alveolata	Cryptosporidium meleagridis	93969	GCA_039657295.1	31.0	GCA_039657295.1		0	0	0	0
SAR	Alveolata	Cryptosporidium muris RN66	441375	GCF_000006515.1	28.5	GCF_000006515.1		0	0	0	0
SAR	Alveolata	Cryptosporidium parvum	5807	GCA_019844115.2	30.0		short-read, long-read	3	2907444	292	12223661326
SAR	Alveolata	Cryptosporidium parvum Iowa II	353152	GCF_000165345.1	30.0	GCF_000165345.1		0	0	0	0
SAR	Alveolata	Cryptosporidium proliferans	1729943	GCA_056278765.1	28.5	GCA_056278765.1	short-read only	0	0	1	35657320
SAR	Alveolata	Cryptosporidium ryanae	515981	GCF_009792415.1	33.0	GCF_009792415.1		0	0	0	0
SAR	Alveolata	Cryptosporidium serpentis	83999	GCA_051169045.1	28.5	GCA_051169045.1		0	0	0	0
SAR	Alveolata	Cryptosporidium sp. 43IA8	2138604	GCA_031892065.1	30.0	GCA_031892065.1		0	0	0	0
SAR	Alveolata	Cryptosporidium sp. SCAU42500	2994656	GCA_029747635.1	30.0			0	0	0	0
SAR	Alveolata	Cryptosporidium sp. chipmunk LX-2015	1603071	GCA_000831705.1	32.0			0	0	0	0
SAR	Alveolata	Cryptosporidium sp. chipmunk genotype I	1280935	GCF_004936735.1	32.0	GCF_004936735.1		0	0	0	0
SAR	Alveolata	Cryptosporidium tyzzeri	756076	GCA_007210665.1	30.5	GCA_007210665.1		0	0	0	0
SAR	Alveolata	Cryptosporidium ubiquitum	857276	GCF_001865345.1	31.0	GCF_001865345.1		0	0	0	0
SAR	Alveolata	Cryptosporidium viatorum	1176757	GCA_004337795.1	31.0			0	0	0	0
SAR	Alveolata	Cryptosporidium xiaoi	659607	GCA_037039495.1	30.5	GCA_037039495.1		0	0	0	0
SAR	Alveolata	Cyclidium sp. K6	2650061				short-read only	0	0	1	8156442
SAR	Alveolata	Cyclospora cayetanensis	88456	GCF_002999335.1	52.0	GCF_002999335.1		0	0	0	0
SAR	Alveolata	Cyklopsia gemma	2984886				short-read only	0	0	1	28069460
SAR	Alveolata	Cystoisospora suis	483139	GCF_002600585.1	49.5	GCF_002600585.1	short-read only	0	0	43	742831127
SAR	Alveolata	Cytauxzoon felis	27996	GCA_020283715.1	32.0			0	0	0	0
SAR	Alveolata	Dasytricha ruminantium	40806	GCA_023805545.1	22.5		short-read only	0	0	1	67955588
SAR	Alveolata	Devanium cincinnus	3135040				short-read only	0	0	1	18218612
SAR	Alveolata	Devanium robustum	3135041				short-read only	0	0	3	128490252
SAR	Alveolata	Didinium sp.	2735405				short-read only	0	0	2	95027040
SAR	Alveolata	Difficilina tubulani	3415480				short-read only	0	0	1	15313944
SAR	Alveolata	Digyalum oweni	2598973				short-read only	0	0	4	226213148
SAR	Alveolata	Dinophyceae sp.	1918384				short-read only	0	0	17	343921064
SAR	Alveolata	Dinophyceae sp. CyFC2	3020599				short-read only	0	0	1	45675230
SAR	Alveolata	Dinophyceae sp. MGD	2608282				short-read only	0	0	1	276389426
SAR	Alveolata	Dinophyceae sp. TGD	2608281				short-read only	0	0	1	411539578
SAR	Alveolata	Dinophysis acuminata	47934				short-read only	0	0	16	638826772
SAR	Alveolata	Dinophysis acuta	150597				short-read only	0	0	2	85285338
SAR	Alveolata	Dinophysis caudata	150622				short-read only	0	0	3	122032636
SAR	Alveolata	Dinophysis fortii	150623				short-read only	0	0	6	310161572
SAR	Alveolata	Dinophysis infundibulum	481301				short-read only	0	0	3	40867626
SAR	Alveolata	Dinophysis ovum	493464				short-read only	0	0	1	675883748
SAR	Alveolata	Dinophysis sacculus	83649				short-read only	0	0	4	197277156
SAR	Alveolata	Dinophysis sp. 1	3086140				short-read only	0	0	1	17740736
SAR	Alveolata	Dinophysis sp. 2	3086141				short-read only	0	0	1	12698894
SAR	Alveolata	Diophrys appendiculata	132687	GCA_006510565.1	34.0			0	0	0	0
SAR	Alveolata	Diophrys sp. 3 WChen-2021	2826162	GCA_021441625.1	35.5			0	0	0	0
SAR	Alveolata	Diplodinium dentatum	47889	GCA_023807165.1	23.0		short-read only	0	0	3	223102734
SAR	Alveolata	Diplodinium flabellum	2892824	GCA_023806845.1	19.5			0	0	0	0
SAR	Alveolata	Durinskia baltica	59809				short-read only	0	0	2	93842860
SAR	Alveolata	Durinskia capensis	400755				short-read only	0	0	2	189974490
SAR	Alveolata	Durinskia kwazulunatalensis	2038323				short-read only	0	0	2	174102246
SAR	Alveolata	Durinskia oculata	2054275				short-read only	0	0	2	197541838
SAR	Alveolata	Durinskia sp. Ds-BGAG	3379158				short-read only	0	0	1	16376716
SAR	Alveolata	Durusdinium trenchii	1381693	GCA_963970005.1	50.0	GCA_963970005.1	short-read only	0	0	56	2665146328
SAR	Alveolata	Dysteria derouxi	247150				short-read only	0	0	1	14418260
SAR	Alveolata	Effrenium sp. E-N1	2739511				short-read only	0	0	1	57503908
SAR	Alveolata	Effrenium sp. E-N2	2739512				short-read only	0	0	1	59366306
SAR	Alveolata	Effrenium sp. E-N3	2739513				short-read only	0	0	1	58254550
SAR	Alveolata	Effrenium sp. E-NH11	2739517				short-read only	0	0	1	53495878
SAR	Alveolata	Effrenium sp. E-NH22	2739518				short-read only	0	0	1	57744512
SAR	Alveolata	Effrenium sp. E-NH33	2739519				short-read only	0	0	1	63497026
SAR	Alveolata	Effrenium sp. E-NO11	2739514				short-read only	0	0	1	55377232
SAR	Alveolata	Effrenium sp. E-NO22	2739515				short-read only	0	0	1	37577542
SAR	Alveolata	Effrenium sp. E-NO33	2739516				short-read only	0	0	1	54713542
SAR	Alveolata	Effrenium voratum	2562239	GCA_975362855.1	50.5		short-read, long-read	1	825497	24	1344415992
SAR	Alveolata	Eimeria	5800				short-read only	0	0	1	8609
SAR	Alveolata	Eimeria acervulina	5801	GCF_000499425.1	48.5	GCF_000499425.1	short-read only	0	0	46	2018654006
SAR	Alveolata	Eimeria brunetti	51314	GCA_000499725.1	48.0	GCA_000499725.1		0	0	0	0
SAR	Alveolata	Eimeria falciformis	84963	GCA_002271815.1	50.0		short-read only	0	0	30	3880823745
SAR	Alveolata	Eimeria flavescens	471277	GCA_051911515.1	53.5	GCA_051911515.1		0	0	0	0
SAR	Alveolata	Eimeria intestinalis	471278	GCA_051911535.1	51.5	GCA_051911535.1		0	0	0	0
SAR	Alveolata	Eimeria magna	471282	GCA_051911575.1	51.5	GCA_051911575.1		0	0	0	0
SAR	Alveolata	Eimeria maxima	5804	GCF_000499605.1	46.5	GCF_000499605.1	short-read only	0	0	56	2409396598
SAR	Alveolata	Eimeria media	471279	GCA_051911595.1	50.0	GCA_051911595.1		0	0	0	0
SAR	Alveolata	Eimeria mitis	44415	GCF_000499745.2	47.5	GCF_000499745.2		0	0	0	0
SAR	Alveolata	Eimeria necatrix	51315	GCF_000499385.1	51.0	GCF_000499385.1	short-read, long-read	4	1581262	7	470172194
SAR	Alveolata	Eimeria nieschulzi	44416	GCA_000826945.1	50.0			0	0	0	0
SAR	Alveolata	Eimeria praecox	51316	GCA_963920595.1	45.5			0	0	0	0
SAR	Alveolata	Eimeria sp. OTU-X	2052603	GCA_904066255.1	48.5			0	0	0	0
SAR	Alveolata	Eimeria sp. OTU-Y	2052604	GCA_904066245.1	49.5			0	0	0	0
SAR	Alveolata	Eimeria stiedae	471275	GCA_051911505.1	53.5	GCA_051911505.1	short-read, long-read	1	12122872	44	2158434764
SAR	Alveolata	Eimeria tenella	5802	GCF_000499545.2	51.5	GCF_000499545.2	short-read only	0	0	174	8794369602
SAR	Alveolata	Eimeria zaria	3036441	GCA_904066265.1	48.5			0	0	0	0
SAR	Alveolata	Eleftheros karadeniz	3068911				short-read only	0	0	1	6311232
SAR	Alveolata	Eleftheros xomoi	3068912				short-read only	0	0	4	82106964
SAR	Alveolata	Eleutheroschizon duboscqi	2600145				short-read only	0	0	1	54658936
SAR	Alveolata	Enoploplastron triloricatum	358019	GCA_023783335.1	20.0		short-read only	0	0	2	143458948
SAR	Alveolata	Entodinium bursa	358014	GCA_023807345.1	22.0		short-read only	0	0	2	135899064
SAR	Alveolata	Entodinium caudatum	47911	GCA_002087855.3	23.0		short-read only	0	0	2	126182468
SAR	Alveolata	Entodinium furca	358010				short-read only	0	0	1	80210540
SAR	Alveolata	Entodinium longinucleatum	601995	GCA_023897235.1	22.0		short-read only	0	0	3	211854562
SAR	Alveolata	Epidinium cattanei	2892839	GCA_023805625.1	23.5			0	0	0	0
SAR	Alveolata	Epidinium caudatum	47887	GCA_023807225.1	23.5			0	0	0	0
SAR	Alveolata	Epistylis hentscheli	155143				short-read only	0	0	1	69210046
SAR	Alveolata	Epistylis sp. 1 MW-2017	2070700				short-read only	0	0	1	44331820
SAR	Alveolata	Epistylis sp. 2 MW-2017	2070701				short-read only	0	0	1	41024794
SAR	Alveolata	Eremoplastron rostratum	358025	GCA_023805755.1	23.0			0	0	0	0
